label,text
0,一丄一一一一一一 一丄一一一一一一 一丐一一一一一一 一一一一丈丁一一 一丠一一亄一一一 一丐一一一一一一 一丠一一亄一一一 一乀一一一一一一 一丠一一亄一一一 一亀一一一一一一 一一丁一一一一一 一一丁一一一一一 一一丈一丁丅一一 一一丠一一丠一一 一一乊一一一一一 一一一一一丐一一
1,一一一一一一丅一 一一一一一一丁一 一亠丁乂一上丁一 一亀一乀一一一一 一乀一一一一丁一 一一一亀丐亀丂一 一一一一一一丁一 一乀一一一一一一 一一一亀一一一一 一乀一一一业七一 一乀一乀丠一一一 一一乐亀乐一一一 一乀一一一一一一 一一一一一丄一一 一乀一一一丌一一 一一一一乐一一一
0,一一一一丈丁一一 一一一一一丈一一 一一一一予丐一一 一一乀丂一一一一 一一乄一一一一一 一亀丄一一丐一一 一予一一一一一一 一一亄一一一一一 一予一一一丐一一 一亀丄一一一一一 一一乄一一一一一 一一乀丂一丐一一 一一丄一一一一一 一一一一丈丁一一 一一一一一丠一一 一一一一亀一一一
1,一一丁一一一一一 一一一一一一一一 一一丂一一一一一 一一一一一一一一 丄一一一一一一一 且一一一一一一一 一一一一乀一一一 一一一一一一一一 丈一一一一一一一 一一一一一丁一一 丈一一一一一一一 一一一一丂一一一 一丐一一一一一一 一丂一一一丁一一 一一一一一一一一 一一一一一一一一
0,一一一一一一丄一 一一一一一一丈一 一一亀丢一一丐一 一一一一乀一一一 一一亀一一亀一一 一乀一一一一一一 一一一一一乀一一 一一一一一丐一一 一一一一一丄一一 一一亀丄一亀一一 一一一一一丠一一 一一一一一丐一一 一乀一一一丄一一 一一一一亀一一一 一一一一乀一一一 一一一一丠一一一
0,一一一一一丁一一 一一一一丈丐一一 一一一一丐丠一一 一一一一一亀一一 一一一一一丂一一 一一一一一亀一一 一一丂一一一丂一 一一亀一一不一一 一一一一一丄一一 一一一一一三一一 一一一丈一丕一一 一一一丄一丕一一 一一一丄一丕一一 一丠一一一严一一 一一丈一乐丁一一 一一一丂乐丁一一
0,一一一一一丐一一 一一一一一丄一一 一一一一一乀一一 一一一一一丐一一 一一一一一丄一一 一一一一亀一一一 一一一一一丐一一 一一一一一丄一一 一一一一亀一一一 一一一一丠一一一 一一一一一丄一一 一一一一亀一一一 一一一一丠一一一 一一一一丈一一一 一一丐一一一一一 一一丈一亂丄一一
1,一一丠一一一一一 一亀一一一乀一一 一一一一一一一一 一一丁一一一一一 丂一丁一一一一一 一一丠丁一一一一 一一一一一一一一 一一乀一一一一一 一一一一一亀丂一 一一一一一亀丂一 丂亀丂一一一一一 一一一一一一丁一 一一一一一乀一一 一丅一一不一一一 一一一一一一一一 一乀一一一一一一
0,一丐一一一一一一 一乀一一一一一一 一丠一一一一一一 一乀一一一一一一 一亀一一一一一一 一丄一一一一一一 一丁一一一一一一 一一一一一丁一一 一一一一丐一一一 一一一一丠一一一 一一一一乀一一一 一一一一亀一一一 一一一一一丁一一 一一一一丈一一一 一一一一丄一一一 一一一一一丠一一
0,一一丐一一丄一一 一一丈一丐丂一一 一一丠一一一一一 一一丂一一一一一 一一丈一乄丁一一 一丠一一什一一一 一一丂一丄一一一 一一丐一一一一一 一一丠一丒一一一 一一丐一両一一一 一一丂一一一一一 一亀一一一一一一 一一丂一乂一一一 一丠一一交一一一 一亀一一一一一一 一丈一一一一一一
1,一一习丁亀一一一 一一一一丄一一一 一一丸一一丈一一 一一一一丄一一一 一一丰一一乀一一 乀一一一一乀丁一 一一乐一一一一一 一一亐一丁一一一 一一丠一一一一一 一一一一丁一一一 一一丠一一一一一 一一一一一丆一一 一一一一一一一一 一一丂一一一一一 一一一亠丁一一一 一一一丐一一一一
0,一丈一一亠一一一 一丐一一一一一一 一丠一一亀丄一一 一乀一一一一一一 一亀一一一一一一 一一丁一一一一一 一一丂一一一一一 一一丄一一一一一 一一丈一一丁一一 一一丐一亀一一一 一一丠一乀一一一 一一乀一丠一一一 一一亀一一丈一一 一一一丁一丂一一 一一一一一丄一一 一一乀一一一一一
0,一一丄一一一一一 一一丂一丐一一一 一一丁一一一一一 一一丂一乂一一一 一一一一丁一一一 一一一亀一一一一 一一丂一両一一一 一一丁一一一一一 一亀一一丠一一一 一一丂一一一一一 一一丁亀丠一一一 一亀一一一一一一 一乀一一丐一一一 一一丁一一一一一 一亀一乀丈一一一 一乀一一一一一一
1,丐丄一一一一一一 一一一一一丂一一 一一一一一丁一一 一一一一一丠一一 一亘一一一亀一一 一一一一一乀丁一 乀一一一一一丄一 丠一一一一一一一 一一一一一一丘一 一一一亐一一一一 一一一乀一一一一 一一一一一丈一一 一一一乀一一一一 一一一乀丁一一一 一一一什丂一一一 一一一一一亀一一
0,一一丈一丁一一一 一一一一么一一一 一丠一一一一一一 一一一一丈丄一一 一一一一一丂一一 一亀一一乀一一一 一一一一丠一一一 一一一一上一一一 一乀一一亨丄一一 一一一一一丄一一 一一一一一丂一一 一一一一一丄一一 一一一一一丈一一 一一一一一丄一一 一一一一一丂一一 一一一一一丁一一
1,一一什丂一一一一 一乀一一一一一一 一乀一一一一一一 一一一一一丂丁一 一丠乀一一一一一 一一一一一丠一一 一丄一一一乀一一 一一一一一丈一一 一一丨一一一一一 一一一一一乑一一 一一一一一丄一一 一一一一亁一一一 一一一一二一一一 一一一一一亂一一 一亀一一一一一一 一一一一乀一一一
1,一一一一亀一一一 一一一一一一一一 丈一一一一一一一 一一一一乀一一一 一一一丈一一一一 一一一丁一一一一 一一一丄七一一一 一一一丂一一一一 一一一丄一一一一 一一一丈一一一一 丈一一一一一一一 一一一一一一一一 一一一一一一一一 一一一丠上一一一 一一一一么一一一 一一一一丠一一一
1,一一一一一亀一一 一一一丁一一一一 一一一一一一一丁 一一一一一亀一一 一一乀一丠一一一 一一一一亀一一一 一丁一一一丐一一 一一一一一乀一一 一丨丂一一一一一 一丨一丠一一一一 一一丐一一一一一 一一一一七一一一 一一一东一一一一 一一一一习一一一 一一丆一丈一一一 一一七一一一一一
0,一一丠丅一个丁一 一一一一亀丂一一 一一一一一丈一一 一一丠丅一个丁一 一一丠丅一个丁一 一一丠丅一个丁一 一丂丁一一一一一 一亁一一一丁一一 一一丨一丄一一一 一丂丁一一一一一 一亁一亀乐一一一 一一丈丁亀一一一 一丂丁一一一一一 一亁一一一丁一一 一一一一乔丂一一 一丂丁一一一一一
0,一一丈丂亀一一一 一一一一乀一一一 一一一一一丁一一 一一一一乀一一一 一一乀丁亀一一一 一亀丂一一一一一 一一一一一丂一一 一一丂一一一一一 一一丁一一一一一 一一丂一一一一一 一一丁一一一一一 一亀一一一一一一 一乀一一一丂一一 一一一一一丄一一 一一一一一丂一一 一一一一一丄一一
0,一一丄一一一丄一 一一一一乂亀一一 一乀一一亀一一一 一一一一一丄一一 一一一一一亀一一 一一丄一一一丄一 一一一一一一丁一 一一一一一丄一一 一一亠丄一丁一一 一一一一一丄一一 一一一一一亀一一 一一丄一一一丄一 一一一一一一丁一 一一一一一丄一一 一丂一一一一一一 一一一一一丈一一
0,一一一一乀一一一 一一乂一丠丄一一 一一丐一一一一一 一一丠一一一一一 一一乀一一一一一 一一一一丒一一一 一一丈一一一一一 一一丠一乀丄一一 一一一一亀一一一 一一一一乀一一一 一一一一丠一一一 一一丠一丐一一一 一一丈一一一一一 一一丐一一一一一 一一丠一一一一一 一亀丐一丠一一一
1,一亍一一一三丕一 一一亂一丂亀一一 一一一一丈丁东一 一亀丠一乐丩丄一 一两予丠一一一一 一一一亨丈丂一一 一一丠亀一一一一 一亀一一一一一一 一一丠亀一一一一 一一一丠丈丂一一 一丠丠一丂丂一一 一一一丠一一一一 一一一一一丈一一 一一一丈一亀一一 亀丠丑乀乀両丢一 一丠一丂一丂一一
1,一一一一一三一一 一一上一一一一一 一一一一一丄一一 一亀一一一一一一 一一丂一乐丁一一 一一一一亀一一一 一一丂一丁一一一 一一一丠一一一一 一一亀一一一一一 亀一一一一一一一 一一一一一一一一 一一一丂一一一一 一一一丄一一一一 一一一一一一一一 丠一一一一一一一 一一一一丂一一一
0,一一一亀一一一一 一一一一丈一一一 一一一一丐一一一 一一一一丈一一一 一一丈一丂三一一 一亁一丂亐一一一 一一丈丂一一一一 一一一一丄一一一 一一一一丐一一一 一一一一丄一一一 一丄丂一什一一一 一一丈一一一一一 一一一一丁一一一 一一一一丐一一一 一一一一丁一一一 一一一一丐一一一
0,一一丄一一丁一一 一一一一乁丂一一 一一一一一丄一一 一一一一乄丈一一 一一一一一丐一一 一一丄一一一一一 一一丄一一一一一 一一一一両一一一 一一一一丐一一一 一一一一丨一一一 一一一一丐一一一 一一丄一亀一一一 一一一一一丁一一 一一一一乁丂一一 一一一一一丄一一 一一一一乄丈一一
0,一一一一一丠一一 一一一一一丐一一 一一一一一丠一一 一一一一一丐一一 一一一一一丈一一 一乊一一一丂一一 一一一一一丈一一 一一一一一丂一一 一一一一一丁一一 一乑一一亀一一一 一一一一一丂一一 一一一一一丈一一 一一一一一丠一一 一一一一一乀一一 一一一一一亀一一 一一一一一一丁一
1,一一一一亀一一一 一一一一亀丂一一 一一一一一一一一 一亀一一一一一一 一乀一一一一一一 一一一丄一一一一 一一一一丐一一一 一一一一一一一一 一一一一一一一一 一丈一一一一一一 亀丈一一一一一一 一丐一亀一一一一 一一一予一一一一 乀一一一一一一一 乀一一一丐一一一 亀一一一一一一一
0,一一乀一一一一一 一一予一丈一一一 一一一一丄一一一 丐一丂一丠一一一 一一一一乀一一一 一丠一一一一一一 一一丂一一一一一 一一乐一一一一一 乀一丂一一一一一 一一丁丂一一一一 一一一一乀一一一 一一丐一乀一一一 一一一一亀一一一 亀一一一乀一一一 一一一一丠一一一 一一丈一乀一一一
1,一一一一丐一一一 一乀一一一丐一一 一一一一一一一一 一一一一一丐一一 一一乐一一丐一一 一一一一乀丐一一 一乀一一一一一一 亀一一一一一一一 一一一一丁一一一 一乀一一一一一一 一一一一一丐一一 一乀一一一乐一一 一乀丠一一一一一 一一一一一丐一一 一一一一一丐一一 一亠丠丁一丐一一
